run,source_file,round_number,agent_id,agent_group,institution_choice,reputation,reputation_delta,tom_scores_count,record_id
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,15,developing,SFI,1.0,0.0,25,REP-R12-A15
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,16,developing,SFI,1.0,0.0,25,REP-R12-A16
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,17,developing,SFI,5.16,0.16000000000000014,25,REP-R12-A17
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,18,developed,SI,5.0,0.0,25,REP-R12-A18
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,19,developed,SI,5.0,0.0,25,REP-R12-A19
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,20,developed,SI,5.0,-0.1200000000000001,25,REP-R12-A20
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,21,developed,SI,5.24,0.1200000000000001,25,REP-R12-A21
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,22,developed,SI,5.0,-0.1200000000000001,25,REP-R12-A22
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,23,developing,SFI,1.0,-4.0,25,REP-R12-A23
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,24,developed,SI,5.0,0.0,25,REP-R12-A24
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,25,developed,SI,5.0,0.0,25,REP-R12-A25
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,0,developed,SI,1.0,-4.16,25,REP-R13-A0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,1,developing,SFI,5.0,0.0,25,REP-R13-A1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,2,developing,SFI,1.0,-4.0,25,REP-R13-A2
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,3,developing,SFI,2.44,-5.199999999999999,25,REP-R13-A3
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,4,developed,SI,5.0,0.0,25,REP-R13-A4
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,5,developing,SFI,5.0,4.0,25,REP-R13-A5
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,6,developed,SI,5.16,0.040000000000000036,25,REP-R13-A6
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,7,developed,SI,6.92,1.5599999999999996,25,REP-R13-A7
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,8,developing,SFI,4.92,-0.08000000000000007,25,REP-R13-A8
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,9,developing,SFI,5.0,-0.1200000000000001,25,REP-R13-A9
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,10,developing,SFI,4.84,0.0,25,REP-R13-A10
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,11,developing,SFI,5.0,-1.08,25,REP-R13-A11
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,12,developing,SFI,6.56,5.56,25,REP-R13-A12
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,13,developing,SFI,8.0,3.0,25,REP-R13-A13
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,14,developed,SI,5.0,0.0,25,REP-R13-A14
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,15,developing,SFI,5.12,4.12,25,REP-R13-A15
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,16,developing,SFI,5.24,4.24,25,REP-R13-A16
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,17,developing,SFI,7.64,2.4799999999999995,25,REP-R13-A17
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,18,developed,SI,4.92,-0.08000000000000007,25,REP-R13-A18
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,19,developed,SI,5.12,0.1200000000000001,25,REP-R13-A19
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,20,developed,SI,5.0,0.0,25,REP-R13-A20
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,21,developed,SI,3.4,-1.8400000000000003,25,REP-R13-A21
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,22,developed,SI,1.0,-4.0,25,REP-R13-A22
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,23,developing,SFI,1.0,0.0,25,REP-R13-A23
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,24,developed,SI,5.0,0.0,25,REP-R13-A24
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,25,developed,SI,5.0,0.0,25,REP-R13-A25
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,0,developed,SI,5.0,4.0,25,REP-R14-A0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,1,developing,SFI,1.0,-4.0,25,REP-R14-A1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,2,developing,SFI,1.36,0.3600000000000001,25,REP-R14-A2
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,3,developing,SFI,4.04,1.6,25,REP-R14-A3
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,4,developed,SI,5.0,0.0,25,REP-R14-A4
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,5,developing,SFI,1.0,-4.0,25,REP-R14-A5
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,6,developed,SI,5.0,-0.16000000000000014,25,REP-R14-A6
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,7,developed,SI,3.0,-3.92,25,REP-R14-A7
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,8,developing,SFI,5.12,0.20000000000000018,25,REP-R14-A8
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,9,developing,SFI,5.0,0.0,25,REP-R14-A9
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,10,developing,SFI,5.0,0.16000000000000014,25,REP-R14-A10
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,11,developing,SFI,5.12,0.1200000000000001,25,REP-R14-A11
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,12,developing,SFI,1.0,-5.56,25,REP-R14-A12
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,13,developing,SFI,7.76,-0.2400000000000002,25,REP-R14-A13
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,14,developed,SI,1.0,-4.0,25,REP-R14-A14
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,15,developing,SFI,8.0,2.88,25,REP-R14-A15
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,16,developing,SFI,5.0,-0.2400000000000002,25,REP-R14-A16
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,17,developing,SFI,7.64,0.0,25,REP-R14-A17
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,18,developed,SI,5.0,0.08000000000000007,25,REP-R14-A18
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,19,developed,SI,4.12,-1.0,25,REP-R14-A19
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,20,developed,SI,5.0,0.0,25,REP-R14-A20
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,21,developed,SI,5.0,1.6,25,REP-R14-A21
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,22,developed,SI,1.0,0.0,25,REP-R14-A22
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,23,developing,SFI,7.76,6.76,25,REP-R14-A23
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,24,developed,SI,5.12,0.1200000000000001,25,REP-R14-A24
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,25,developed,SI,4.36,-0.6399999999999997,25,REP-R14-A25
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,0,developed,SI,5.84,0.8399999999999999,25,REP-R15-A0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,1,developing,SFI,5.0,4.0,25,REP-R15-A1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,2,developing,SFI,5.0,3.6399999999999997,25,REP-R15-A2
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,3,developing,SFI,7.64,3.5999999999999996,25,REP-R15-A3
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,4,developed,SI,5.0,0.0,25,REP-R15-A4
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,5,developing,SFI,4.96,3.96,25,REP-R15-A5
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,6,developed,SI,5.0,0.0,25,REP-R15-A6
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,7,developed,SI,5.0,2.0,25,REP-R15-A7
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,8,developing,SFI,5.0,-0.1200000000000001,25,REP-R15-A8
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,9,developing,SFI,5.48,0.4800000000000004,25,REP-R15-A9
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,10,developing,SFI,5.0,0.0,25,REP-R15-A10
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,11,developing,SFI,1.0,-4.12,25,REP-R15-A11
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,12,developing,SFI,5.6,4.6,25,REP-R15-A12
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,13,developing,SFI,8.0,0.2400000000000002,25,REP-R15-A13
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,14,developed,SI,5.0,4.0,25,REP-R15-A14
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,15,developing,SFI,5.0,-3.0,25,REP-R15-A15
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,16,developing,SFI,7.64,2.6399999999999997,25,REP-R15-A16
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,17,developing,SFI,5.12,-2.5199999999999996,25,REP-R15-A17
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,18,developed,SI,5.0,0.0,25,REP-R15-A18
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,19,developed,SI,5.0,0.8799999999999999,25,REP-R15-A19
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,20,developed,SI,5.0,0.0,25,REP-R15-A20
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,21,developed,SI,5.0,0.0,25,REP-R15-A21
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,22,developed,SI,5.12,4.12,25,REP-R15-A22
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,23,developing,SFI,5.0,-2.76,25,REP-R15-A23
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,24,developed,SI,2.6,-2.52,25,REP-R15-A24
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,25,developed,SI,5.0,0.6399999999999997,25,REP-R15-A25
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,0,developed,SI,5.0,-0.8399999999999999,25,REP-R16-A0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,1,developing,SFI,5.12,0.1200000000000001,25,REP-R16-A1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,2,developing,SFI,1.36,-3.6399999999999997,25,REP-R16-A2
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,3,developing,SFI,8.0,0.3600000000000003,25,REP-R16-A3
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,4,developed,SI,3.24,-1.7599999999999998,25,REP-R16-A4
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,5,developing,SFI,5.0,0.040000000000000036,25,REP-R16-A5
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,6,developed,SI,5.0,0.0,25,REP-R16-A6
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,7,developed,SI,5.0,0.0,25,REP-R16-A7
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,8,developing,SFI,5.12,0.1200000000000001,25,REP-R16-A8
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,9,developing,SFI,5.0,-0.4800000000000004,25,REP-R16-A9
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,10,developing,SFI,1.0,-4.0,25,REP-R16-A10
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,11,developing,SFI,1.0,0.0,25,REP-R16-A11
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,12,developing,SFI,4.92,-0.6799999999999997,25,REP-R16-A12
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,13,developing,SFI,5.24,-2.76,25,REP-R16-A13
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,14,developed,SI,4.92,-0.08000000000000007,25,REP-R16-A14
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,15,developing,SFI,5.0,0.0,25,REP-R16-A15
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,16,developing,SFI,1.0,-6.64,25,REP-R16-A16
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,17,developing,SFI,5.0,-0.1200000000000001,25,REP-R16-A17
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,18,developed,SI,5.12,0.1200000000000001,25,REP-R16-A18
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,19,developed,SI,5.0,0.0,25,REP-R16-A19
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,20,developed,SI,5.0,0.0,25,REP-R16-A20
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,21,developed,SI,5.48,0.4800000000000004,25,REP-R16-A21
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,22,developed,SI,5.0,-0.1200000000000001,25,REP-R16-A22
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,23,developing,SFI,5.0,0.0,25,REP-R16-A23
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,24,developed,SI,5.0,2.4,25,REP-R16-A24
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,16,25,developed,SI,5.0,0.0,25,REP-R16-A25
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,0,developed,SI,4.84,-0.16000000000000014,25,REP-R17-A0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,1,developing,SFI,5.0,-0.1200000000000001,25,REP-R17-A1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,2,developing,SFI,5.0,3.6399999999999997,25,REP-R17-A2
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,3,developing,SFI,5.48,-2.5199999999999996,25,REP-R17-A3
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,4,developed,SI,5.6,2.3599999999999994,25,REP-R17-A4
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,5,developing,SFI,1.36,-3.6399999999999997,25,REP-R17-A5
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,6,developed,SI,5.0,0.0,25,REP-R17-A6
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,7,developed,SI,6.92,1.92,25,REP-R17-A7
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,8,developing,SFI,5.84,0.7199999999999998,25,REP-R17-A8
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,9,developing,SFI,1.36,-3.6399999999999997,25,REP-R17-A9
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,10,developing,SFI,5.0,4.0,25,REP-R17-A10
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,11,developing,SFI,1.36,0.3600000000000001,25,REP-R17-A11
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,12,developing,SFI,7.88,2.96,25,REP-R17-A12
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,13,developing,SFI,5.36,0.1200000000000001,25,REP-R17-A13
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,14,developed,SI,1.0,-3.92,25,REP-R17-A14
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,15,developing,SFI,5.36,0.3600000000000003,25,REP-R17-A15
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,16,developing,SFI,5.0,4.0,25,REP-R17-A16
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,17,developing,SFI,5.0,0.0,25,REP-R17-A17
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,18,developed,SI,5.0,-0.1200000000000001,25,REP-R17-A18
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,19,developed,SI,5.12,0.1200000000000001,25,REP-R17-A19
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,20,developed,SI,5.0,0.0,25,REP-R17-A20
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,21,developed,SI,5.0,-0.4800000000000004,25,REP-R17-A21
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,22,developed,SI,1.0,-4.0,25,REP-R17-A22
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,23,developing,SFI,8.0,3.0,25,REP-R17-A23
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,24,developed,SI,5.72,0.7199999999999998,25,REP-R17-A24
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,17,25,developed,SI,5.0,0.0,25,REP-R17-A25
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,0,developed,SI,5.0,0.16000000000000014,25,REP-R18-A0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,1,developing,SFI,5.64,0.6399999999999997,25,REP-R18-A1
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,2,developing,SFI,1.0,-4.0,25,REP-R18-A2
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,3,developing,SFI,6.12,0.6399999999999997,25,REP-R18-A3
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,4,developed,SI,4.84,-0.7599999999999998,25,REP-R18-A4
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,5,developing,SFI,5.0,3.6399999999999997,25,REP-R18-A5
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,6,developed,SI,5.24,0.2400000000000002,25,REP-R18-A6
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,18,7,developed,SI,5.0,-1.92,25,REP-R18-A7
