evidence_id,round_number,agent_id,institution_choice,kind,bad_rep_prev,rep_drop_prev,gossip_prev,contribution,prop,motifs,text_excerpt,source_path
RB-15-A14-punishment,15,14,SI,punishment,1,1,1,,0.3432230385427783,opportunistic,Punishing free-riders and rewarding high contributors to maintain a balance within the SI institution.,rounds[15].agents[14].punishment_reasoning
RB-15-A14-belief_strategy,15,14,SI,belief_strategy,1,1,1,,0.3432230385427783,,Most peers follow the SI strategy.,rounds[15].agents[14].belief_state.institutional_strategy
RB-15-A14-belief_observations,15,14,SI,belief_observations,1,1,1,,0.3432230385427783,,Low contributors are mostly from SFI.,rounds[15].agents[14].belief_state.observations
RB-15-A18-punishment,15,18,SI,punishment,0,0,0,,0.1927379493368748,future_rounds|opportunistic,Punishing free-riders and rewarding cooperative agents to promote long-term climate stability and institutional credibility.,rounds[15].agents[18].punishment_reasoning
RB-15-A19-contribution,15,19,SI,contribution,0,1,0,,0.4994006915366509,opportunistic,Contributing half of my budget maximizes my payoff by balancing self-interest and cooperation.,rounds[15].agents[19].contribution_reasoning
RB-15-A19-punishment,15,19,SI,punishment,0,1,0,,0.4994006915366509,opportunistic,"Punished free-riders who contributed below the group average or had inconsistent actions, while rewarding cooperative SI members with generous contributions.",rounds[15].agents[19].punishment_reasoning
RB-15-A19-belief_strategy,15,19,SI,belief_strategy,0,1,0,,0.4994006915366509,,"Most peers follow the same strategy, with some exceptions.",rounds[15].agents[19].belief_state.institutional_strategy
RB-15-A19-belief_observations,15,19,SI,belief_observations,0,1,0,,0.4994006915366509,,"High contributions from a few agents, while others contribute little or nothing.",rounds[15].agents[19].belief_state.observations
RB-15-A20-punishment,15,20,SI,punishment,0,0,0,,0.2708856036602027,opportunistic,"Targeted free-riders and rewarded high contributors, aiming to maintain cooperation within SI.",rounds[15].agents[20].punishment_reasoning
RB-15-A21-contribution,15,21,SI,contribution,0,0,0,,0.1638799194506279,opportunistic,"To maximize my cumulative payoff, I will contribute an amount that is slightly above the previous round's group average.",rounds[15].agents[21].contribution_reasoning
RB-15-A21-punishment,15,21,SI,punishment,0,0,0,,0.1638799194506279,fairness|opportunistic,"Punished free-riders and rewarded high contributors to maintain fairness and encourage cooperation within our institution, SI.",rounds[15].agents[21].punishment_reasoning
RB-15-A22-contribution,15,22,SI,contribution,1,0,0,,0.2224019715592773,conformity|opportunistic,"To maximize my cumulative payoff, I will contribute a moderate amount to take advantage of the MCPR while also considering the group's average contribution and my institution's strategy.",rounds[15].agents[22].contribution_reasoning
RB-15-A22-punishment,15,22,SI,punishment,1,0,0,,0.2224019715592773,reputation_management|opportunistic,Punishing free-riders and rewarding high contributors to maintain SI's reputation and effectiveness.,rounds[15].agents[22].punishment_reasoning
RB-15-A22-belief_strategy,15,22,SI,belief_strategy,1,0,0,,0.2224019715592773,,Most contributors follow the SI strategy.,rounds[15].agents[22].belief_state.institutional_strategy
RB-15-A22-belief_observations,15,22,SI,belief_observations,1,0,0,,0.2224019715592773,,High contributions from peers with SI strategy.,rounds[15].agents[22].belief_state.observations
RB-15-A24-contribution,15,24,SI,contribution,0,0,0,,0.2414117818166949,conformity|opportunistic,"To maximize my cumulative payoff, I will contribute a moderate amount based on past rounds' group average contribution and recent contributions.",rounds[15].agents[24].contribution_reasoning
RB-15-A24-punishment,15,24,SI,punishment,0,0,0,,0.2414117818166949,fairness|opportunistic,Punished free-riders and rewarded those who consistently contributed or helped others. Focused on maintaining a fair balance within the SI community.,rounds[15].agents[24].punishment_reasoning
RB-15-A25-contribution,15,25,SI,contribution,0,0,0,,0.2191615224031892,opportunistic,"Based on my institution's (SI) strategy of contributing significantly to emissions reduction, I choose a high contribution to align with this pattern and maximize my cumulative payoff.",rounds[15].agents[25].contribution_reasoning
RB-15-A25-punishment,15,25,SI,punishment,0,0,0,,0.2191615224031892,opportunistic,Targeted punishments to free-riders and rewards for generous contributors.,rounds[15].agents[25].punishment_reasoning
RB-16-A0-punishment,16,0,SI,punishment,0,0,0,,1.7713198320908503,opportunistic,"Punished free-riders, rewarded cooperative agents to maintain credibility and long-run climate stability.",rounds[16].agents[0].punishment_reasoning
RB-16-A0-belief_strategy,16,0,SI,belief_strategy,0,0,0,,1.7713198320908503,conformity|opportunistic,"Most peers are cooperative, but some free-ride.",rounds[16].agents[0].belief_state.institutional_strategy
RB-16-A1-belief_observations,16,1,SFI,belief_observations,0,0,0,,0.1713449467021751,opportunistic,"High contributors in SI institutions, free-riders in SFI.",rounds[16].agents[1].belief_state.observations
RB-16-A2-belief_strategy,16,2,SFI,belief_strategy,0,0,0,,0.0109493915125729,opportunistic,"Most peers follow SI, except for some free-riders and defectors.",rounds[16].agents[2].belief_state.institutional_strategy
RB-16-A4-punishment,16,4,SI,punishment,0,0,0,,0.1584976158585745,opportunistic,Punishing free-riders and rewarding cooperative high contributors to maintain SI credibility and encourage long-run climate stability.,rounds[16].agents[4].punishment_reasoning
RB-16-A4-belief_strategy,16,4,SI,belief_strategy,0,0,0,,0.1584976158585745,opportunistic,Most contributors follow the Self-Interest (SI) strategy.,rounds[16].agents[4].belief_state.institutional_strategy
RB-16-A5-contribution,16,5,SFI,contribution,0,0,1,,0.0,,"I choose to contribute zero due to low marginal return and high vulnerability index, aligning with my institution's typical behavior.",rounds[16].agents[5].contribution_reasoning
RB-16-A5-belief_strategy,16,5,SFI,belief_strategy,0,0,1,,0.0,,Most peers follow the SI strategy.,rounds[16].agents[5].belief_state.institutional_strategy
RB-16-A5-belief_observations,16,5,SFI,belief_observations,0,0,1,,0.0,,"High contributors in SI, low contributors in SFI.",rounds[16].agents[5].belief_state.observations
RB-16-A6-punishment,16,6,SI,punishment,0,0,0,,0.2480415545801449,opportunistic,Punishing free-riders and rewarding cooperative agents to promote long-run climate stability and institutional credibility.,rounds[16].agents[6].punishment_reasoning
RB-16-A7-contribution,16,7,SI,contribution,0,0,0,,0.3658419036734934,opportunistic,"Contribute a moderate amount to balance self-interest and cooperation, considering the high marginal return and previous rounds' contributions.",rounds[16].agents[7].contribution_reasoning
RB-16-A7-punishment,16,7,SI,punishment,0,0,0,,0.3658419036734934,opportunistic,Punishing free-riders and rewarding high contributors to encourage cooperation and long-run climate stability.,rounds[16].agents[7].punishment_reasoning
RB-16-A11-contribution,16,11,SFI,contribution,1,1,1,,0.0,,"I choose to contribute zero due to low marginal return and high vulnerability index, which aligns with my previous contributions.",rounds[16].agents[11].contribution_reasoning
RB-16-A11-belief_strategy,16,11,SFI,belief_strategy,1,1,1,,0.0,,Most peers contribute significantly to the institution.,rounds[16].agents[11].belief_state.institutional_strategy
RB-16-A11-belief_observations,16,11,SFI,belief_observations,1,1,1,,0.0,,"High contributors are mostly from SI, while SFI agents contribute little.",rounds[16].agents[11].belief_state.observations
RB-16-A14-punishment,16,14,SI,punishment,0,0,0,,0.0,opportunistic,Punishing free-riders and rewarding cooperative peers to maintain long-run climate stability and institutional credibility.,rounds[16].agents[14].punishment_reasoning
RB-16-A15-contribution,16,15,SFI,contribution,0,1,0,,0.0177138111767392,,Choosing a moderate contribution based on past behavior and marginal return to me per unit contributed.,rounds[16].agents[15].contribution_reasoning
RB-16-A15-belief_strategy,16,15,SFI,belief_strategy,0,1,0,,0.0177138111767392,,"Most peers follow SI, except for SFI agents.",rounds[16].agents[15].belief_state.institutional_strategy
RB-16-A15-belief_observations,16,15,SFI,belief_observations,0,1,0,,0.0177138111767392,,"High contributors are mostly from SI, while SFI agents contribute little.",rounds[16].agents[15].belief_state.observations
RB-16-A17-contribution,16,17,SFI,contribution,0,1,0,,0.3548356592492668,,"My contribution is based on my past contributions and recent institution choices, which suggest a consistent level of cooperation.",rounds[16].agents[17].contribution_reasoning
RB-16-A17-belief_strategy,16,17,SFI,belief_strategy,0,1,0,,0.3548356592492668,,Most contributors are from the SI institution.,rounds[16].agents[17].belief_state.institutional_strategy
RB-16-A17-belief_observations,16,17,SFI,belief_observations,0,1,0,,0.3548356592492668,,High contributors are mostly from the SI institution.,rounds[16].agents[17].belief_state.observations
RB-16-A18-punishment,16,18,SI,punishment,0,0,0,,0.159596530573666,opportunistic,"Punished free-riders, rewarded agents with high contributions.",rounds[16].agents[18].punishment_reasoning
RB-16-A19-punishment,16,19,SI,punishment,0,0,0,,0.2457899334605848,opportunistic,Punished free-riders and rewarded peers who demonstrated cooperative behavior.,rounds[16].agents[19].punishment_reasoning
RB-16-A20-punishment,16,20,SI,punishment,0,0,0,,0.2626389335664464,future_rounds|opportunistic,Punishing free-riders while rewarding high contributors to maintain cooperation and long-term climate stability.,rounds[16].agents[20].punishment_reasoning
RB-16-A21-punishment,16,21,SI,punishment,0,0,0,,0.2418785055852425,opportunistic,I punished free-riders who contributed below the group average and rewarded generous contributors who exceeded the group average.,rounds[16].agents[21].punishment_reasoning
RB-16-A22-punishment,16,22,SI,punishment,0,0,0,,0.0,opportunistic,"Punished free-riders and defectors, rewarded high contributors.",rounds[16].agents[22].punishment_reasoning
RB-16-A23-contribution,16,23,SFI,contribution,0,1,0,,2.6513112817461364,,"I'm choosing to contribute significantly, following my institution's pattern and aiming for a moderate contribution that balances immediate needs with long-run cooperation incentives.",rounds[16].agents[23].contribution_reasoning
RB-16-A23-belief_strategy,16,23,SFI,belief_strategy,0,1,0,,2.6513112817461364,,Most peers contribute highly in SI institutions.,rounds[16].agents[23].belief_state.institutional_strategy
RB-16-A23-belief_observations,16,23,SFI,belief_observations,0,1,0,,2.6513112817461364,,"High contributors in SI, low contributors in SFI.",rounds[16].agents[23].belief_state.observations
RB-16-A24-contribution,16,24,SI,contribution,1,1,1,,0.191581246872551,opportunistic,"Choosing a moderate contribution to balance self-interest and cooperation, considering past peer contributions and institutional strategy.",rounds[16].agents[24].contribution_reasoning
RB-16-A24-punishment,16,24,SI,punishment,1,1,1,,0.191581246872551,opportunistic,Punishing free-riders who contributed below the group average and rewarding generous contributors to maintain credibility and long-run climate stability.,rounds[16].agents[24].punishment_reasoning
RB-16-A24-belief_strategy,16,24,SI,belief_strategy,1,1,1,,0.191581246872551,,"Most peers follow SI, except for low-contributors.",rounds[16].agents[24].belief_state.institutional_strategy
RB-16-A24-belief_observations,16,24,SI,belief_observations,1,1,1,,0.191581246872551,,"High contributors in SI, while some agents deviate.",rounds[16].agents[24].belief_state.observations
RB-16-A25-contribution,16,25,SI,contribution,0,0,0,,0.4310085657676901,opportunistic,"Given my institution's history of high contributions and the current marginal return to me per unit contributed, I choose a high contribution to maximize my cumulative payoff.",rounds[16].agents[25].contribution_reasoning
RB-16-A25-punishment,16,25,SI,punishment,0,0,0,,0.4310085657676901,opportunistic,"Punish free-riders who contributed significantly below the group average, while rewarding cooperators with high contributions.",rounds[16].agents[25].punishment_reasoning
RB-17-A0-punishment,17,0,SI,punishment,0,0,0,,0.4442509133027069,future_rounds|opportunistic,Punished free-riders and rewarded cooperative peers to encourage long-term climate stability and institutional credibility.,rounds[17].agents[0].punishment_reasoning
RB-17-A1-belief_observations,17,1,SFI,belief_observations,0,0,0,,2.707427323273047,named_agents,"Agent 1's contribution was low, while Agent 4 and 20 had high contributions.",rounds[17].agents[1].belief_state.observations
RB-17-A2-contribution,17,2,SFI,contribution,1,1,1,,0.0,,"I choose to contribute zero due to low marginal return and high vulnerability index, aligning with my institution's typical behavior of contributing more when it serves their interests.",rounds[17].agents[2].contribution_reasoning
RB-17-A2-belief_strategy,17,2,SFI,belief_strategy,1,1,1,,0.0,,Most contributors are from institution SI.,rounds[17].agents[2].belief_state.institutional_strategy
RB-17-A2-belief_observations,17,2,SFI,belief_observations,1,1,1,,0.0,,Low contributors were mostly from SFI and SI.,rounds[17].agents[2].belief_state.observations
RB-17-A4-contribution,17,4,SI,contribution,1,1,0,,2.1284100103068693,future_rounds,Maximizing my cumulative payoff requires contributing the maximum amount to take advantage of the high MCPR and ensure a strong position for future rounds.,rounds[17].agents[4].contribution_reasoning
RB-17-A4-punishment,17,4,SI,punishment,1,1,0,,2.1284100103068693,opportunistic,"Punished free-riders, rewarded high contributors who matched their stated intentions.",rounds[17].agents[4].punishment_reasoning
RB-17-A4-belief_strategy,17,4,SI,belief_strategy,1,1,0,,2.1284100103068693,,Most peers follow the Selfish-Institutional strategy.,rounds[17].agents[4].belief_state.institutional_strategy
RB-17-A4-belief_observations,17,4,SI,belief_observations,1,1,0,,2.1284100103068693,named_agents,Agent 2 and Agent 9 are low contributors in a Self-Focused Institution.,rounds[17].agents[4].belief_state.observations
RB-17-A6-contribution,17,6,SI,contribution,0,0,0,,0.1833436456887116,future_rounds|opportunistic,"Contribute a moderate amount to balance self-interest and institutional credibility, while also considering the potential long-term benefits of cooperation.",rounds[17].agents[6].contribution_reasoning
RB-17-A6-punishment,17,6,SI,punishment,0,0,0,,0.1833436456887116,opportunistic,Focusing on free-riders and rewarding high contributors based on current-round data and internal beliefs.,rounds[17].agents[6].punishment_reasoning
RB-17-A7-punishment,17,7,SI,punishment,0,0,0,,0.3593536623057261,fairness|opportunistic,Punishing free-riders and rewarding generous contributors to promote fair cooperation among SI peers.,rounds[17].agents[7].punishment_reasoning
RB-17-A10-contribution,17,10,SFI,contribution,1,1,1,,6.990666984210721e-05,reputation_management|future_rounds,Contribute a minimal amount to maintain reputation and keep options open for future rounds.,rounds[17].agents[10].contribution_reasoning
RB-17-A10-belief_strategy,17,10,SFI,belief_strategy,1,1,1,,6.990666984210721e-05,,"Most peers contribute to SI, but some defect or contribute low amounts to SFI.",rounds[17].agents[10].belief_state.institutional_strategy
RB-17-A10-belief_observations,17,10,SFI,belief_observations,1,1,1,,6.990666984210721e-05,,High contributors to SI are rewarded with large payoffs.,rounds[17].agents[10].belief_state.observations
RB-17-A11-contribution,17,11,SFI,contribution,1,0,1,,0.0866063733550969,,Contribute a significant amount to align with my institution's typical behavior and increase my cumulative payoff.,rounds[17].agents[11].contribution_reasoning
RB-17-A11-belief_strategy,17,11,SFI,belief_strategy,1,0,1,,0.0866063733550969,,Most peers follow SI strategy.,rounds[17].agents[11].belief_state.institutional_strategy
RB-17-A11-belief_observations,17,11,SFI,belief_observations,1,0,1,,0.0866063733550969,,"High contributors in SI, low contributors in SFI.",rounds[17].agents[11].belief_state.observations
RB-17-A13-contribution,17,13,SFI,contribution,0,1,0,,0.0,,I chose to contribute zero due to low marginal return and high vulnerability index.,rounds[17].agents[13].contribution_reasoning
RB-17-A13-belief_strategy,17,13,SFI,belief_strategy,0,1,0,,0.0,,Most contributors are using the Strategy of Iterated Prisoner's Dilemma (SI).,rounds[17].agents[13].belief_state.institutional_strategy
RB-17-A13-belief_observations,17,13,SFI,belief_observations,0,1,0,,0.0,,High contributors have been rewarded with large payoffs.,rounds[17].agents[13].belief_state.observations
RB-17-A14-contribution,17,14,SI,contribution,0,0,0,,0.2255271806551916,opportunistic,"Following my institution's typical behavior of contributing more, I choose a moderate contribution to balance self-interest with cooperation.",rounds[17].agents[14].contribution_reasoning
RB-17-A14-punishment,17,14,SI,punishment,0,0,0,,0.2255271806551916,opportunistic,"Punished free-riders who did not contribute in line with their stated intent or capabilities, while rewarding cooperative and generous peers.",rounds[17].agents[14].punishment_reasoning
RB-17-A16-contribution,17,16,SFI,contribution,1,1,1,,0.8892298010709987,,"Based on my institution's typical behavior and previous contributions, I choose to contribute a significant amount.",rounds[17].agents[16].contribution_reasoning
RB-17-A16-belief_strategy,17,16,SFI,belief_strategy,1,1,1,,0.8892298010709987,,Most peers contribute highly in SI institutions.,rounds[17].agents[16].belief_state.institutional_strategy
RB-17-A16-belief_observations,17,16,SFI,belief_observations,1,1,1,,0.8892298010709987,,"High contributors are mostly in SI, while SFI has low contributors.",rounds[17].agents[16].belief_state.observations
RB-17-A18-punishment,17,18,SI,punishment,0,0,0,,0.1676904021946681,opportunistic,Punished free-riders and rewarded high contributors based on their stated intent and actual contributions.,rounds[17].agents[18].punishment_reasoning
RB-17-A19-contribution,17,19,SI,contribution,0,0,0,,0.0537195412895818,opportunistic,"I'm choosing a moderate contribution to balance between cooperation and self-interest, considering my institution's typical behavior.",rounds[17].agents[19].contribution_reasoning
RB-17-A19-punishment,17,19,SI,punishment,0,0,0,,0.0537195412895818,opportunistic,Targeted free-riders with punishments and rewarded generous contributors.,rounds[17].agents[19].punishment_reasoning
RB-17-A20-punishment,17,20,SI,punishment,0,0,0,,1.5413434943960498,opportunistic,Focused on punishing free-riders and rewarding high contributors based on current-round contributions and stated intent.,rounds[17].agents[20].punishment_reasoning
RB-17-A21-punishment,17,21,SI,punishment,0,0,0,,0.0878928657458713,opportunistic,Punishing free-riders who contributed below the group average and rewarding highly cooperative agents.,rounds[17].agents[21].punishment_reasoning
RB-17-A22-punishment,17,22,SI,punishment,0,0,0,,0.0,opportunistic,Punishing free-riders while rewarding high contributors to maintain the SI strategy.,rounds[17].agents[22].punishment_reasoning
RB-17-A24-contribution,17,24,SI,contribution,0,0,0,,0.0513894330425546,opportunistic,"I'm choosing a moderate contribution to balance between cooperation and self-interest, considering my institution's typical behavior.",rounds[17].agents[24].contribution_reasoning
RB-17-A24-punishment,17,24,SI,punishment,0,0,0,,0.0513894330425546,opportunistic,Punishing free-riders and rewarding high contributors within SI institution.,rounds[17].agents[24].punishment_reasoning
RB-17-A25-contribution,17,25,SI,contribution,0,0,0,,0.2842861174138421,named_agents,"I'm choosing a contribution level similar to Agent 7's, as it aligns with SI institution behavior and maximizes my payoff.",rounds[17].agents[25].contribution_reasoning
RB-17-A25-punishment,17,25,SI,punishment,0,0,0,,0.2842861174138421,fairness|opportunistic,Punishing free-riders and rewarding high contributors to maintain a fair and balanced climate strategy.,rounds[17].agents[25].punishment_reasoning
RB-18-A0-contribution,18,0,SI,contribution,0,0,0,,0.4586201032014833,opportunistic,"I'm choosing a contribution that's similar to my historical average, as it balances self-interest and cooperation.",rounds[18].agents[0].contribution_reasoning
RB-18-A0-punishment,18,0,SI,punishment,0,0,0,,0.4586201032014833,opportunistic,"Punishing free-riders, rewarding generous contributors to global emissions reduction.",rounds[18].agents[0].punishment_reasoning
RB-18-A1-contribution,18,1,SFI,contribution,0,0,0,,0.523363374690105,opportunistic,"To maximize my cumulative payoff, I will contribute a moderate amount that balances immediate resilience needs with long-run cooperation incentives.",rounds[18].agents[1].contribution_reasoning
RB-18-A3-contribution,18,3,SFI,contribution,0,1,0,,1.063288081277821,,"Contributing a moderate amount balances immediate resilience needs with long-run cooperation incentives, considering my institution's typical behavior and previous contributions.",rounds[18].agents[3].contribution_reasoning
RB-18-A3-belief_strategy,18,3,SFI,belief_strategy,0,1,0,,1.063288081277821,,Most contributors used the Selfish-Institution strategy.,rounds[18].agents[3].belief_state.institutional_strategy
RB-18-A3-belief_observations,18,3,SFI,belief_observations,0,1,0,,1.063288081277821,,High contributions were observed in institutions with a SI label.,rounds[18].agents[3].belief_state.observations
RB-18-A4-punishment,18,4,SI,punishment,0,0,0,,0.7073846455196366,opportunistic,"Punishing free-riders who contributed below the group average, while rewarding cooperative agents for their generous contributions.",rounds[18].agents[4].punishment_reasoning
RB-18-A4-belief_observations,18,4,SI,belief_observations,0,0,0,,0.7073846455196366,opportunistic,"High contributors are rewarded, while low contributors and free-riders are penalized.",rounds[18].agents[4].belief_state.observations
RB-18-A5-contribution,18,5,SFI,contribution,1,1,1,,0.0,,"I chose to contribute zero due to low marginal return and high vulnerability index, which makes contributing more than this amount unprofitable.",rounds[18].agents[5].contribution_reasoning
RB-18-A5-belief_strategy,18,5,SFI,belief_strategy,1,1,1,,0.0,,Most peers contribute highly in the SI institution.,rounds[18].agents[5].belief_state.institutional_strategy
RB-18-A5-belief_observations,18,5,SFI,belief_observations,1,1,1,,0.0,,"High contributors dominate in SI, while SFI has low contributors.",rounds[18].agents[5].belief_state.observations
RB-18-A6-punishment,18,6,SI,punishment,0,0,0,,0.0492808495886002,opportunistic,Punished free-riders and rewarded cooperative agents to maintain institutional credibility.,rounds[18].agents[6].punishment_reasoning
RB-18-A7-punishment,18,7,SI,punishment,0,0,0,,0.2929938847361844,opportunistic,Targeted punishments for free-riders and rewards for high contributors.,rounds[18].agents[7].punishment_reasoning
RB-18-A9-contribution,18,9,SFI,contribution,1,1,1,,0.0,,Contribution is zero due to low marginal return and high vulnerability index.,rounds[18].agents[9].contribution_reasoning
RB-18-A9-belief_strategy,18,9,SFI,belief_strategy,1,1,1,,0.0,,Most peers follow the Selfish-Institution strategy.,rounds[18].agents[9].belief_state.institutional_strategy
RB-18-A9-belief_observations,18,9,SFI,belief_observations,1,1,1,,0.0,,High contributors in SI are rewarded with high payoffs.,rounds[18].agents[9].belief_state.observations
RB-18-A11-contribution,18,11,SFI,contribution,1,0,1,,0.0,,"I choose to contribute zero due to low marginal return and high vulnerability index, as indicated by my internal beliefs.",rounds[18].agents[11].contribution_reasoning
RB-18-A11-belief_strategy,18,11,SFI,belief_strategy,1,0,1,,0.0,,Agents in SI contribute maximally.,rounds[18].agents[11].belief_state.institutional_strategy
RB-18-A11-belief_observations,18,11,SFI,belief_observations,1,0,1,,0.0,,"High contributors emerge in SI, while SFI agents contribute minimally.",rounds[18].agents[11].belief_state.observations
RB-18-A14-contribution,18,14,SI,contribution,1,1,1,,0.2290656537146452,,My contribution is based on past behavior and marginal return to me per unit contributed.,rounds[18].agents[14].contribution_reasoning
RB-18-A14-punishment,18,14,SI,punishment,1,1,1,,0.2290656537146452,opportunistic,Punishing free-riders and rewarding generous contributors.,rounds[18].agents[14].punishment_reasoning
RB-18-A14-belief_strategy,18,14,SI,belief_strategy,1,1,1,,0.2290656537146452,,Most contributors used the Strong Institution (SI) strategy.,rounds[18].agents[14].belief_state.institutional_strategy
RB-18-A14-belief_observations,18,14,SI,belief_observations,1,1,1,,0.2290656537146452,,"High contributions were observed from Agents 14, 4, and 22.",rounds[18].agents[14].belief_state.observations
RB-18-A18-contribution,18,18,SI,contribution,0,0,0,,0.0,opportunistic,"Based on previous round data, I expect most SI members to contribute significantly, so contributing zero will allow me to free ride and maintain a high cumulative payoff.",rounds[18].agents[18].contribution_reasoning
RB-18-A18-punishment,18,18,SI,punishment,0,0,0,,0.0,opportunistic,Focused on punishing free-riders and rewarding high contributors to maintain SI norms.,rounds[18].agents[18].punishment_reasoning
RB-18-A19-contribution,18,19,SI,contribution,0,0,0,,0.0448982607790354,opportunistic,"I'm choosing a moderate contribution to balance between cooperation and self-interest, considering my institution's typical behavior.",rounds[18].agents[19].contribution_reasoning
RB-18-A19-punishment,18,19,SI,punishment,0,0,0,,0.0448982607790354,opportunistic,Punishing free-riders and rewarding generous contributors to maintain cooperation and balance individual interests with collective well-being.,rounds[18].agents[19].punishment_reasoning
RB-18-A20-contribution,18,20,SI,contribution,0,0,0,,0.498408526014971,opportunistic,"To maximize my cumulative payoff, I will contribute a moderate amount similar to the previous round's group average.",rounds[18].agents[20].contribution_reasoning
RB-18-A20-punishment,18,20,SI,punishment,0,0,0,,0.498408526014971,opportunistic,"Targeted punishments for free-riders, rewarding high contributors who follow SI strategy.",rounds[18].agents[20].punishment_reasoning
RB-18-A21-punishment,18,21,SI,punishment,0,0,0,,0.08106856028296,future_rounds|opportunistic,"Punishing free-riders, rewarding high contributors for long-term climate stability",rounds[18].agents[21].punishment_reasoning
RB-18-A22-contribution,18,22,SI,contribution,1,1,1,,0.1941943595241572,,"Given my institution's typical behavior and the high marginal return, I choose to contribute a significant amount.",rounds[18].agents[22].contribution_reasoning
RB-18-A22-punishment,18,22,SI,punishment,1,1,1,,0.1941943595241572,fairness|opportunistic,Punishing free-riders and rewarding cooperative peers to maintain a fair environment within our institution.,rounds[18].agents[22].punishment_reasoning
RB-18-A22-belief_strategy,18,22,SI,belief_strategy,1,1,1,,0.1941943595241572,,Most contributors are using the Strategy of Institutions.,rounds[18].agents[22].belief_state.institutional_strategy
RB-18-A22-belief_observations,18,22,SI,belief_observations,1,1,1,,0.1941943595241572,,"High contributions from peers in SI, low contributions from SFI.",rounds[18].agents[22].belief_state.observations
RB-18-A24-contribution,18,24,SI,contribution,0,0,0,,0.1156513135766866,opportunistic,"Choosing a moderate contribution to balance self-interest and cooperation, considering previous rounds' data and internal beliefs.",rounds[18].agents[24].contribution_reasoning
RB-18-A24-punishment,18,24,SI,punishment,0,0,0,,0.1156513135766866,opportunistic,Punish free-riders and reward contributors who significantly exceeded the group average.,rounds[18].agents[24].punishment_reasoning
RB-18-A25-contribution,18,25,SI,contribution,0,0,0,,0.0541698300312593,opportunistic,"To maximize my cumulative payoff, I will contribute a large amount to take advantage of the high marginal return to me per unit contributed.",rounds[18].agents[25].contribution_reasoning
RB-18-A25-punishment,18,25,SI,punishment,0,0,0,,0.0541698300312593,opportunistic,"Focus on punishing free-riders and rewarding generous contributors within the SI institution, maintaining a balance between punishment and reward.",rounds[18].agents[25].punishment_reasoning
RB-19-A0-contribution,19,0,SI,contribution,0,0,0,,1.8641734609613363,opportunistic,"I choose to contribute my full budget as I am a developed country with high fiscal capacity and historically higher emissions, and contributing fully will maximize my cumulative payoff while also demonstrating cooperation.",rounds[19].agents[0].contribution_reasoning
RB-19-A0-punishment,19,0,SI,punishment,0,0,0,,1.8641734609613363,opportunistic,"Punished free-riders, rewarded high contributors and generous members.",rounds[19].agents[0].punishment_reasoning
RB-19-A0-belief_strategy,19,0,SI,belief_strategy,0,0,0,,1.8641734609613363,opportunistic,Most peers follow a self-interested strategy.,rounds[19].agents[0].belief_state.institutional_strategy
RB-19-A2-contribution,19,2,SFI,contribution,1,1,1,,0.0,,"The marginal return to me per unit contributed is low, and contributing zero aligns with my previous behavior.",rounds[19].agents[2].contribution_reasoning
RB-19-A2-belief_strategy,19,2,SFI,belief_strategy,1,1,1,,0.0,,Most contributors are from the same institution.,rounds[19].agents[2].belief_state.institutional_strategy
RB-19-A2-belief_observations,19,2,SFI,belief_observations,1,1,1,,0.0,,High contributions were observed in this round.,rounds[19].agents[2].belief_state.observations
RB-19-A4-punishment,19,4,SI,punishment,0,0,0,,0.2001887435527063,opportunistic,Punishing free-riders and rewarding high contributors to maintain institutional credibility and cooperation.,rounds[19].agents[4].punishment_reasoning
RB-19-A6-contribution,19,6,SI,contribution,0,0,0,,0.1350490065970188,opportunistic,"To maximize my cumulative payoff, I will contribute a significant amount to take advantage of the high MCPR while also considering my institution's historical contributions and the current group average.",rounds[19].agents[6].contribution_reasoning
RB-19-A6-punishment,19,6,SI,punishment,0,0,0,,0.1350490065970188,opportunistic,Punishing free-riders while rewarding cooperative and generous contributors maximizes my cumulative payoff in this round.,rounds[19].agents[6].punishment_reasoning
RB-19-A7-contribution,19,7,SI,contribution,0,1,0,,0.3500059184600787,,"Following my institution's strategy and past contributions, I choose to contribute a significant amount to demonstrate commitment and maximize cumulative payoff.",rounds[19].agents[7].contribution_reasoning
RB-19-A7-punishment,19,7,SI,punishment,0,1,0,,0.3500059184600787,opportunistic,Punishing free-riders and rewarding contributors who balance self-interest with cooperation.,rounds[19].agents[7].punishment_reasoning
RB-19-A7-belief_strategy,19,7,SI,belief_strategy,0,1,0,,0.3500059184600787,,Most peers follow SI strategy.,rounds[19].agents[7].belief_state.institutional_strategy
RB-19-A7-belief_observations,19,7,SI,belief_observations,0,1,0,,0.3500059184600787,,High contributors are mostly following SI.,rounds[19].agents[7].belief_state.observations
RB-19-A9-contribution,19,9,SFI,contribution,1,0,1,,0.0,,Low marginal return and high vulnerability index make contributing zero the optimal choice.,rounds[19].agents[9].contribution_reasoning
RB-19-A9-belief_strategy,19,9,SFI,belief_strategy,1,0,1,,0.0,,Most contributors are from the SI institution.,rounds[19].agents[9].belief_state.institutional_strategy
RB-19-A9-belief_observations,19,9,SFI,belief_observations,1,0,1,,0.0,,High contributions were observed in the SI institution.,rounds[19].agents[9].belief_state.observations
