run,source_file,round_number,agent_id,agent_group,institution_choice,contribution,assigned_punishments_total,assigned_rewards_total,received_punishments,received_rewards,subsidy,ldf_contribution_round,ldf_payout_round,net_climate_transfer_round,climate_damage_taken_round,parsing_failures,rule_of_law_blocks,prior_contribution
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,15,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,16,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,17,developing,SFI,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0,0,450000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,18,developed,SI,10000000.0,1500.0,500.0,4518.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0,0,10381124.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,19,developed,SI,14381597.0,3.0,5.0,6015.0,0.0,0.0,14381597.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,20,developed,SI,25000000.0,3.0,3.0,0.0,13.0,293.0,25000000.0,0.0,0.0,0.0,0,0,20000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,21,developed,SI,0.0,2000.0,2800.0,6051.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19535170.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,22,developed,SI,13500000.0,3.0,6.0,900.0,0.0,0.0,13500000.0,0.0,0.0,0.0,0,0,10000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,23,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,24,developed,SI,20000000.0,1500.0,700.0,0.0,603.0,293.0,20000000.0,0.0,0.0,0.0,0,0,12000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,9,25,developed,SI,20000000.0,2300.0,500.0,0.0,1200.0,293.0,20000000.0,0.0,0.0,0.0,0,0,10000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,0,developed,SI,13500000.0,3.0,8.0,2466.0,0.0,0.0,13500000.0,0.0,-9000.0,9000.0,0,0,10559546.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,1,developing,SFI,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,40500.0,-4500.0,45000.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,2,developing,SFI,143786.0,0.0,0.0,0.0,0.0,0.0,143786.0,40500.0,-4500.0,45000.0,0,0,107291.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,3,developing,SFI,533585.0,0.0,0.0,0.0,0.0,0.0,533585.0,40500.0,-4500.0,45000.0,0,0,388814.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,4,developed,SI,15000000.0,3.0,7.0,612.0,202.0,0.0,15000000.0,0.0,-9000.0,9000.0,0,0,20000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,5,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40500.0,-4500.0,45000.0,0,0,500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,6,developed,SI,21000000.0,15.0,35.0,0.0,0.0,102.0,21000000.0,0.0,-9000.0,9000.0,0,0,12000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,7,developed,SI,21000000.0,3.0,7.0,0.0,2.0,102.0,21000000.0,0.0,-9000.0,9000.0,0,0,21000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,8,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40500.0,-4500.0,45000.0,0,0,121537.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,9,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40500.0,-4500.0,45000.0,0,0,200000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,10,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,40500.0,-4500.0,45000.0,0,0,493363.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,11,developing,SFI,514414.0,0.0,0.0,0.0,0.0,0.0,514414.0,40500.0,-4500.0,45000.0,0,0,514414.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,12,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,40500.0,-4500.0,45000.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,13,developing,SFI,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,40500.0,-4500.0,45000.0,0,0,500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,14,developed,SI,15000000.0,5.0,2.0,3.0,2.0,0.0,15000000.0,0.0,-9000.0,9000.0,0,0,15000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,15,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40500.0,-4500.0,45000.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,16,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40500.0,-4500.0,45000.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,17,developing,SFI,200000.0,0.0,0.0,0.0,0.0,0.0,200000.0,40500.0,-4500.0,45000.0,0,0,500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,18,developed,SI,15585558.0,3.0,5.0,0.0,1.0,0.0,15585558.0,0.0,-9000.0,9000.0,0,0,10000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,19,developed,SI,20000000.0,1000.0,700.0,0.0,47.0,102.0,20000000.0,0.0,-9000.0,9000.0,0,0,14381597.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,20,developed,SI,25000000.0,2.0,13.0,0.0,403.0,102.0,25000000.0,0.0,-9000.0,9000.0,0,0,25000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,21,developed,SI,10000000.0,6.0,12.0,4572.0,0.0,0.0,10000000.0,0.0,-9000.0,9000.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,22,developed,SI,15000000.0,8.0,3.0,0.0,302.0,0.0,15000000.0,0.0,-9000.0,9000.0,0,0,13500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,23,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,40500.0,-4500.0,45000.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,24,developed,SI,15000000.0,3.0,8.0,0.0,2.0,0.0,15000000.0,0.0,-9000.0,9000.0,0,0,20000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,25,developed,SI,20000000.0,1500.0,500.0,0.0,339.0,102.0,20000000.0,0.0,-9000.0,9000.0,0,0,20000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,0,developed,SI,48714218.0,6.0,9.0,0.0,53.0,352.0,48714218.0,0.0,0.0,0.0,0,0,13500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,1,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,2,developing,SFI,143786.0,0.0,0.0,0.0,0.0,0.0,143786.0,0.0,0.0,0.0,0,0,143786.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,3,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,533585.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,4,developed,SI,15000000.0,20.0,18.0,651.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0,0,15000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,5,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,6,developed,SI,16825959.0,4.0,3.0,6.0,317.0,0.0,16825959.0,0.0,0.0,0.0,0,0,21000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,7,developed,SI,21000000.0,1700.0,700.0,0.0,53.0,352.0,21000000.0,0.0,0.0,0.0,0,0,21000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,8,developing,SFI,121537.0,0.0,0.0,0.0,0.0,0.0,121537.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,9,developing,SFI,4207801.0,0.0,0.0,0.0,0.0,0.0,4207801.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,10,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,11,developing,SFI,514414.0,0.0,0.0,0.0,0.0,0.0,514414.0,0.0,0.0,0.0,0,0,514414.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,12,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,13,developing,SFI,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0,0,500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,14,developed,SI,17371414.0,6.0,9.0,0.0,9.0,352.0,17371414.0,0.0,0.0,0.0,0,0,15000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,15,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,16,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,17,developing,SFI,3418544.0,0.0,0.0,0.0,0.0,0.0,3418544.0,0.0,0.0,0.0,0,0,200000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,18,developed,SI,15000000.0,6.0,5.0,63.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0,0,15585558.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,19,developed,SI,20000000.0,6.0,12.0,0.0,747.0,352.0,20000000.0,0.0,0.0,0.0,0,0,20000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,20,developed,SI,25000000.0,67.0,89.0,0.0,432.0,352.0,25000000.0,0.0,0.0,0.0,0,0,25000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,21,developed,SI,3153265.0,6.0,60.0,6069.0,0.0,0.0,3153265.0,0.0,0.0,0.0,0,0,10000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,22,developed,SI,17371414.0,6.0,9.0,0.0,5.0,0.0,17371414.0,0.0,0.0,0.0,0,0,15000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,23,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,24,developed,SI,12000000.0,2.0,2.0,2202.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0,0,15000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,25,developed,SI,10000000.0,1700.0,700.0,1596.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0,0,20000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,0,developed,SI,0.0,100.0,30.0,5493.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,48714218.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,1,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,2,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,143786.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,3,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,4,developed,SI,25000000.0,350.0,150.0,0.0,588.0,426.0,25000000.0,0.0,0.0,0.0,0,0,15000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,5,developing,SFI,174338.0,0.0,0.0,0.0,0.0,0.0,174338.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,6,developed,SI,15000000.0,4.0,18.0,156.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0,0,16825959.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,7,developed,SI,21000000.0,250.0,125.0,0.0,1132.0,0.0,21000000.0,0.0,0.0,0.0,0,0,21000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,8,developing,SFI,121537.0,0.0,0.0,0.0,0.0,0.0,121537.0,0.0,0.0,0.0,0,0,121537.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,9,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,4207801.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,10,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,11,developing,SFI,514414.0,0.0,0.0,0.0,0.0,0.0,514414.0,0.0,0.0,0.0,0,0,514414.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,12,developing,SFI,1422840.0,0.0,0.0,0.0,0.0,0.0,1422840.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,13,developing,SFI,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0,0,500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,14,developed,SI,17371414.0,7.0,4.0,93.0,0.0,0.0,17371414.0,0.0,0.0,0.0,0,0,17371414.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,15,developing,SFI,5338556.0,0.0,0.0,0.0,0.0,0.0,5338556.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,16,developing,SFI,3714830.0,0.0,0.0,0.0,0.0,0.0,3714830.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,17,developing,SFI,652887.0,0.0,0.0,0.0,0.0,0.0,652887.0,0.0,0.0,0.0,0,0,3418544.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,18,developed,SI,25000000.0,25.0,15.0,0.0,136.0,426.0,25000000.0,0.0,0.0,0.0,0,0,15000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,19,developed,SI,40000000.0,5.0,2.0,0.0,0.0,426.0,40000000.0,0.0,0.0,0.0,0,0,20000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,20,developed,SI,25000000.0,2.0,5.0,0.0,6.0,426.0,25000000.0,0.0,0.0,0.0,0,0,25000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,21,developed,SI,25000000.0,9.0,3.0,0.0,4.0,426.0,25000000.0,0.0,0.0,0.0,0,0,3153265.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,22,developed,SI,0.0,6.0,15.0,6987.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17371414.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,23,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,24,developed,SI,25000000.0,3500.0,1500.0,0.0,3.0,0.0,25000000.0,0.0,0.0,0.0,0,0,12000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,25,developed,SI,19221479.0,5.0,2.0,60.0,0.0,0.0,19221479.0,0.0,0.0,0.0,0,0,10000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,0,developed,SI,13500000.0,3.0,3.0,4515.0,0.0,0.0,13500000.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,1,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,2,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,3,developing,SFI,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0,0.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,4,developed,SI,19326626.0,3.0,9.0,0.0,6.0,0.0,19326626.0,0.0,0.0,0.0,0,0,25000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,5,developing,SFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,174338.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,6,developed,SI,25000000.0,3.0,7.0,0.0,4.0,753.0,25000000.0,0.0,0.0,0.0,0,0,15000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,7,developed,SI,25000000.0,2500.0,2500.0,0.0,4512.0,753.0,25000000.0,0.0,0.0,0.0,0,0,21000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,8,developing,SFI,121537.0,0.0,0.0,0.0,0.0,0.0,121537.0,0.0,0.0,0.0,0,0,121537.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,9,developing,SFI,106259.0,0.0,0.0,0.0,0.0,0.0,106259.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,10,developing,SFI,1422840.0,0.0,0.0,0.0,0.0,0.0,1422840.0,0.0,0.0,0.0,0,0,1000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,11,developing,SFI,1148076.0,0.0,0.0,0.0,0.0,0.0,1148076.0,0.0,0.0,0.0,0,0,514414.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,12,developing,SFI,3187348.0,0.0,0.0,0.0,0.0,0.0,3187348.0,0.0,0.0,0.0,0,0,1422840.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,13,developing,SFI,2000000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0,0,500000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,14,developed,SI,0.0,3500.0,5500.0,6069.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17371414.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,15,developing,SFI,1764503.0,0.0,0.0,0.0,0.0,0.0,1764503.0,0.0,0.0,0.0,0,0,5338556.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,16,developing,SFI,901890.0,0.0,0.0,0.0,0.0,0.0,901890.0,0.0,0.0,0.0,0,0,3714830.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,17,developing,SFI,1230000.0,0.0,0.0,0.0,0.0,0.0,1230000.0,0.0,0.0,0.0,0,0,652887.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,18,developed,SI,25000000.0,3.0,7.0,0.0,1.0,753.0,25000000.0,0.0,0.0,0.0,0,0,25000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,19,developed,SI,25000000.0,3.0,10.0,0.0,1.0,753.0,25000000.0,0.0,0.0,0.0,0,0,40000000.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,20,developed,SI,25000000.0,1500.0,3500.0,0.0,1.0,0.0,25000000.0,0.0,0.0,0.0,0,0,25000000.0
