run,source_file,round_number,agent_id,agent_group,institution_choice,in_si,in_sfi,wealth,reputation,rank,strategy,contribution_capacity,vulnerability,shock_occurred,has_constitutional_change
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,6,developed,SI,1,0,15780889.933333332,6.2,5 out of 26,LLM,1.0,0.3,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,7,developing,SFI,0,1,229075.48571428578,5.12,24 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,8,developing,SFI,0,1,385176.48571428587,1.0,21 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,9,developing,SFI,0,1,434836.48571428575,8.0,20 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,10,developed,SI,1,0,11542472.933333332,5.96,10 out of 26,LLM,1.0,0.3,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,11,developing,SFI,0,1,967149.4857142859,7.4,15 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,12,developing,SFI,0,1,1107950.4857142859,6.44,14 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,13,developed,SI,1,0,31847432.933333337,5.0,1 out of 26,LLM,1.0,0.3,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,14,developed,SI,1,0,10586075.933333332,5.72,12 out of 26,LLM,1.0,0.3,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,15,developing,SFI,0,1,143829.48571428578,5.96,26 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,16,developed,SI,1,0,24120290.93333333,5.24,3 out of 26,LLM,1.0,0.3,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,17,developing,SFI,0,1,937059.4857142859,5.36,17 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,18,developing,SFI,0,1,466999.48571428575,6.6,19 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,19,developing,SFI,0,1,961078.4857142859,5.24,16 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,20,developing,SFI,0,1,178827.48571428572,6.96,25 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,21,developed,SI,1,0,15112220.933333332,4.6,7 out of 26,LLM,1.0,0.3,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,22,developed,SI,1,0,26604661.93333333,5.12,2 out of 26,LLM,1.0,0.3,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,23,developed,SI,1,0,11244131.933333332,4.28,11 out of 26,LLM,1.0,0.3,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,24,developing,SFI,0,1,2808753.485714286,1.0,13 out of 26,LLM,0.1,1.5,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,25,developed,SI,1,0,11883260.933333334,6.2,9 out of 26,LLM,1.0,0.3,1,1
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,0,developing,SFI,0,1,282606.9714285715,6.32,23 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,1,developing,SFI,0,1,983643.9714285715,5.0,18 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,2,developed,SI,1,0,17417490.4,5.12,8 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,3,developed,SI,1,0,18227413.4,6.44,5 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,4,developing,SFI,0,1,326584.9714285715,5.12,22 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,5,developed,SI,1,0,18681072.4,5.0,4 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,6,developed,SI,1,0,18030374.4,7.08,6 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,7,developing,SFI,0,1,232640.9714285715,5.4,24 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,8,developing,SFI,0,1,507911.9714285716,7.88,19 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,9,developing,SFI,0,1,388401.9714285715,5.6,21 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,10,developed,SI,1,0,17805118.4,5.84,7 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,11,developing,SFI,0,1,1089884.9714285715,5.36,16 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,12,developing,SFI,0,1,1230691.9714285715,6.32,14 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,13,developed,SI,1,0,30317712.400000006,5.24,3 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,14,developed,SI,1,0,15357177.399999999,3.0,11 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,15,developing,SFI,0,1,197394.9714285715,4.16,26 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,16,developed,SI,1,0,31631572.4,6.32,2 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,17,developing,SFI,0,1,1059794.9714285715,5.48,17 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,18,developing,SFI,0,1,420564.9714285715,7.4,20 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,19,developing,SFI,0,1,1113574.9714285715,5.12,15 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,20,developing,SFI,0,1,212392.97142857144,5.72,25 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,21,developed,SI,1,0,17412682.4,6.68,9 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,22,developed,SI,1,0,34202131.4,5.0,1 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,23,developed,SI,1,0,17259555.4,3.4,10 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,24,developing,SFI,0,1,2834072.9714285717,1.0,13 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,11,25,developed,SI,1,0,13589646.4,5.24,12 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,0,developing,SFI,0,1,228062.85714285722,5.6,26 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,1,developing,SFI,0,1,1128030.8571428573,5.0,18 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,2,developed,SI,1,0,25120662.73333333,3.08,6 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,3,developed,SI,1,0,24250176.73333333,5.48,7 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,4,developing,SFI,0,1,366040.8571428572,5.72,21 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,5,developed,SI,1,0,23461555.73333333,6.28,9 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,6,developed,SI,1,0,24063189.73333333,4.52,8 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,7,developing,SFI,0,1,258096.85714285722,6.44,24 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,8,developing,SFI,0,1,622537.8571428573,5.84,19 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,9,developing,SFI,0,1,405611.8571428572,4.52,20 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,10,developed,SI,1,0,30736247.73333333,5.0,4 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,11,developing,SFI,0,1,1204510.8571428573,5.48,16 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,12,developing,SFI,0,1,1345323.8571428573,5.0,14 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,13,developed,SI,1,0,35219695.733333334,5.04,2 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,14,developed,SI,1,0,18087216.73333333,3.2,12 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,15,developing,SFI,0,1,298055.8571428572,5.0,22 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,16,developed,SI,1,0,36534308.733333334,5.0,1 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,17,developing,SFI,0,1,1174420.8571428573,5.0,17 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,18,developing,SFI,0,1,266020.8571428572,6.56,23 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,19,developing,SFI,0,1,1257961.8571428573,5.0,15 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,20,developing,SFI,0,1,237848.85714285716,7.04,25 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,21,developed,SI,1,0,22349804.73333333,3.0,10 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,22,developed,SI,1,0,31252526.73333333,5.84,3 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,23,developed,SI,1,0,22172888.73333333,5.0,11 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,24,developing,SFI,0,1,2851282.8571428573,5.24,13 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,12,25,developed,SI,1,0,25522906.733333334,5.64,5 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,0,developing,SFI,0,1,219999.31428571438,7.04,26 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,1,developing,SFI,0,1,1268898.3142857144,5.12,18 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,2,developed,SI,1,0,34169461.86666667,5.0,5 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,3,developed,SI,1,0,31268852.866666667,4.28,7 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,4,developing,SFI,0,1,307977.3142857144,6.64,22 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,5,developed,SI,1,0,30453979.866666667,5.72,9 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,6,developed,SI,1,0,33108488.866666667,5.0,6 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,7,developing,SFI,0,1,250033.31428571438,5.4,25 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,8,developing,SFI,0,1,733644.3142857144,6.44,19 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,9,developing,SFI,0,1,419302.3142857144,5.52,20 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,10,developed,SI,1,0,29783803.866666667,5.0,10 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,11,developing,SFI,0,1,1315617.3142857144,5.6,16 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,12,developing,SFI,0,1,1456436.3142857144,6.56,14 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,13,developed,SI,1,0,42246939.866666675,5.84,2 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,14,developed,SI,1,0,26227659.866666667,3.96,12 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,15,developing,SFI,0,1,319992.3142857144,6.8,21 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,16,developed,SI,1,0,43574992.866666675,5.96,1 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,17,developing,SFI,0,1,1285527.3142857144,5.0,17 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,18,developing,SFI,0,1,287957.3142857144,6.96,23 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,19,developing,SFI,0,1,1398829.3142857144,4.84,15 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,20,developing,SFI,0,1,259785.31428571432,5.6,24 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,21,developed,SI,1,0,29396878.866666667,5.72,11 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,22,developed,SI,1,0,38293825.86666667,5.72,3 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,23,developed,SI,1,0,31217737.866666667,5.24,8 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,24,developing,SFI,0,1,2864973.3142857146,5.0,13 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,13,25,developed,SI,1,0,34543530.866666675,5.12,4 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,0,developing,SFI,0,1,172327.77142857152,5.24,26 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,1,developing,SFI,0,1,1420157.7714285715,5.0,17 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,2,developed,SI,1,0,44276602.66666667,5.0,3 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,3,developed,SI,1,0,41377583.66666667,5.0,5 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,4,developing,SFI,0,1,310305.77142857155,5.92,22 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,5,developed,SI,1,0,38562620.66666667,6.44,8 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,6,developed,SI,1,0,43197459.66666667,5.0,4 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,7,developing,SFI,0,1,282361.77142857155,5.0,24 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,8,developing,SFI,0,1,855142.7714285715,5.12,19 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,9,developing,SFI,0,1,371630.77142857155,5.12,20 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,10,developed,SI,1,0,31474926.66666667,2.96,12 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,11,developing,SFI,0,1,1437115.7714285715,5.36,16 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,12,developing,SFI,0,1,1608764.7714285715,6.32,14 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,13,developed,SI,1,0,50347040.66666667,5.0,2 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,14,developed,SI,1,0,34624524.66666667,4.68,11 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,15,developing,SFI,0,1,272320.77142857155,7.04,25 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,16,developed,SI,1,0,51686913.66666667,4.0,1 out of 26,LLM,1.0,0.3,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,17,developing,SFI,0,1,1407025.7714285715,6.32,18 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,18,developing,SFI,0,1,320285.77142857155,6.72,21 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,19,developing,SFI,0,1,1550088.7714285715,5.0,15 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,20,developing,SFI,0,1,292113.77142857143,5.12,23 out of 26,LLM,0.1,1.5,0,0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,14,21,developed,SI,1,0,37526114.66666667,5.36,10 out of 26,LLM,1.0,0.3,0,0
